utc_timestamp,load_actual_entsoe_transparency,load_forecast_entsoe_transparency,price_day_ahead
2016-11-18T17:45:00Z,8911.2,9648.35,39.27
2016-11-18T18:00:00Z,8641.2,9406.1,47.56
2016-11-18T18:15:00Z,8595.2,9283.66,43.99
2016-11-18T18:30:00Z,8480.8,9206.85,39.1
2016-11-18T18:45:00Z,8305.6,9112.71,34.24
2016-11-18T19:00:00Z,8204.8,8739.39,54.65
2016-11-18T19:15:00Z,8076.4,8635.28,39.52
2016-11-18T19:30:00Z,7912.0,8537.64,30.04
2016-11-18T19:45:00Z,7763.6,8454.66,22.92
2016-11-18T20:00:00Z,7612.8,8181.83,42.3
2016-11-18T20:15:00Z,7514.0,8023.0,37.89
2016-11-18T20:30:00Z,7436.0,7895.43,28.58
2016-11-18T20:45:00Z,7294.8,7797.84,23.21
2016-11-18T21:00:00Z,7516.0,7998.21,38.85
2016-11-18T21:15:00Z,7446.0,7922.24,35.81
2016-11-18T21:30:00Z,7251.6,7818.2,25.51
2016-11-18T21:45:00Z,7138.4,7735.61,19.3
2016-11-18T22:00:00Z,7039.6,7534.37,35.32
2016-11-18T22:15:00Z,6880.0,7400.75,28.0
2016-11-18T22:30:00Z,6742.8,7312.88,18.94
2016-11-18T22:45:00Z,6612.0,7279.38,13.73
2016-11-18T23:00:00Z,6602.8,6903.74,17.79
2016-11-18T23:15:00Z,6537.2,6854.19,12.88
2016-11-18T23:30:00Z,6476.4,6796.66,4.0
2016-11-18T23:45:00Z,6338.0,6769.42,-0.56
2016-11-19T00:00:00Z,6280.4,6617.21,15.78
2016-11-19T00:15:00Z,6162.4,6538.15,14.29
2016-11-19T00:30:00Z,6075.2,6467.04,5.2
2016-11-19T00:45:00Z,6005.6,6401.67,1.76
2016-11-19T01:00:00Z,6036.8,6415.87,14.0
2016-11-19T01:15:00Z,5972.0,6354.88,8.54
2016-11-19T01:30:00Z,5908.4,6275.3,5.76
2016-11-19T01:45:00Z,5839.6,6230.03,6.94
2016-11-19T02:00:00Z,5808.4,6162.91,7.71
2016-11-19T02:15:00Z,5778.4,6130.67,8.27
2016-11-19T02:30:00Z,5719.6,6102.39,9.76
2016-11-19T02:45:00Z,5701.2,6095.64,10.39
2016-11-19T03:00:00Z,5739.6,6131.79,10.74
2016-11-19T03:15:00Z,5765.6,6141.78,7.0
2016-11-19T03:30:00Z,5770.0,6149.05,8.63
2016-11-19T03:45:00Z,5858.8,6182.92,16.07
2016-11-19T04:00:00Z,5977.2,6340.36,7.45
2016-11-19T04:15:00Z,6082.0,6376.16,11.84
2016-11-19T04:30:00Z,6158.8,6414.47,14.56
2016-11-19T04:45:00Z,6139.6,6476.87,21.28
2016-11-19T05:00:00Z,6212.0,6866.92,12.5
2016-11-19T05:15:00Z,6324.0,6974.59,16.25
2016-11-19T05:30:00Z,6529.2,7080.7,22.3
2016-11-19T05:45:00Z,6603.2,7190.52,29.3
2016-11-19T06:00:00Z,6895.6,7592.16,17.78
2016-11-19T06:15:00Z,6996.8,7707.54,25.0
2016-11-19T06:30:00Z,7142.8,7803.67,32.4
2016-11-19T06:45:00Z,7248.4,7897.71,36.84
2016-11-19T07:00:00Z,7390.8,8140.83,26.0
2016-11-19T07:15:00Z,7470.8,8186.22,27.4
2016-11-19T07:30:00Z,7578.8,8248.89,34.28
2016-11-19T07:45:00Z,7684.0,8309.12,37.1
2016-11-19T08:00:00Z,7761.6,8464.52,31.72
2016-11-19T08:15:00Z,7826.8,8497.84,33.5
2016-11-19T08:30:00Z,7895.2,8520.64,35.8
2016-11-19T08:45:00Z,7941.6,8552.87,35.9
2016-11-19T09:00:00Z,7995.2,8571.27,35.51
2016-11-19T09:15:00Z,8047.6,8529.69,34.78
2016-11-19T09:30:00Z,8092.0,8540.61,33.9
2016-11-19T09:45:00Z,8106.4,8559.71,35.74
2016-11-19T10:00:00Z,8102.8,8566.57,34.57
2016-11-19T10:15:00Z,8173.2,8522.42,34.9
2016-11-19T10:30:00Z,8184.0,8494.74,36.0
2016-11-19T10:45:00Z,8150.8,8527.97,34.53
2016-11-19T11:00:00Z,8068.0,8330.81,34.7
2016-11-19T11:15:00Z,7998.4,8287.02,34.98
2016-11-19T11:30:00Z,7908.8,8262.17,35.1
2016-11-19T11:45:00Z,7845.2,8255.75,32.2
2016-11-19T12:00:00Z,7876.8,8160.72,35.17
2016-11-19T12:15:00Z,7835.6,8103.32,34.0
2016-11-19T12:30:00Z,7782.0,8111.25,34.43
2016-11-19T12:45:00Z,7735.2,8075.94,31.05
2016-11-19T13:00:00Z,7678.8,8047.75,34.22
2016-11-19T13:15:00Z,7640.4,8032.86,34.95
2016-11-19T13:30:00Z,7684.8,8059.36,35.22
2016-11-19T13:45:00Z,7685.6,8054.6,35.59
2016-11-19T14:00:00Z,7688.8,8083.32,30.2
2016-11-19T14:15:00Z,7696.4,8072.55,35.04
2016-11-19T14:30:00Z,7732.0,8096.08,38.03
2016-11-19T14:45:00Z,7757.6,8101.08,42.74
2016-11-19T15:00:00Z,7789.6,8134.64,34.21
2016-11-19T15:15:00Z,7890.0,8142.54,36.0
2016-11-19T15:30:00Z,8008.4,8203.32,42.87
2016-11-19T15:45:00Z,8103.6,8306.32,46.92
2016-11-19T16:00:00Z,8120.8,8591.68,38.2
2016-11-19T16:15:00Z,8178.4,8600.65,42.5
2016-11-19T16:30:00Z,8166.8,8690.27,47.59
2016-11-19T16:45:00Z,8184.8,8704.37,48.89
2016-11-19T17:00:00Z,8203.2,8680.59,48.7
2016-11-19T17:15:00Z,8103.2,8602.17,42.0
2016-11-19T17:30:00Z,7971.6,8520.24,42.12
2016-11-19T17:45:00Z,7899.6,8433.38,41.17
2016-11-19T18:00:00Z,7650.4,8197.83,46.0
2016-11-19T18:15:00Z,7544.4,8079.6,42.0
2016-11-19T18:30:00Z,7485.2,8004.83,36.5
2016-11-19T18:45:00Z,7368.8,7926.1,30.73
2016-11-19T19:00:00Z,7262.4,7651.56,48.45
2016-11-19T19:15:00Z,7138.8,7562.67,39.87
2016-11-19T19:30:00Z,7044.0,7489.69,30.55
2016-11-19T19:45:00Z,6953.2,7433.92,23.14
2016-11-19T20:00:00Z,6830.4,7214.92,40.0
2016-11-19T20:15:00Z,6761.6,7100.71,34.97
2016-11-19T20:30:00Z,6694.8,7013.22,28.12
2016-11-19T20:45:00Z,6624.0,6968.39,26.03
2016-11-19T21:00:00Z,6820.4,7147.22,38.25
2016-11-19T21:15:00Z,6815.2,7103.75,34.08
2016-11-19T21:30:00Z,6699.2,7017.76,27.95
2016-11-19T21:45:00Z,6586.8,6973.04,25.3
2016-11-19T22:00:00Z,6448.4,6727.16,37.61
2016-11-19T22:15:00Z,6330.0,6639.78,30.88
2016-11-19T22:30:00Z,6224.4,6575.78,22.1
2016-11-19T22:45:00Z,6198.4,6547.04,15.0
2016-11-19T23:00:00Z,6176.0,6337.34,28.04
2016-11-19T23:15:00Z,6122.0,6192.33,19.18
2016-11-19T23:30:00Z,6000.4,6139.27,9.2
2016-11-19T23:45:00Z,5930.0,6082.51,5.55
2016-11-20T00:00:00Z,5852.4,5948.84,24.75
2016-11-20T00:15:00Z,5779.2,5867.21,14.5
2016-11-20T00:30:00Z,5662.8,5833.22,3.9
2016-11-20T00:45:00Z,5621.2,5788.84,1.92
2016-11-20T01:00:00Z,5678.0,5775.08,19.38
2016-11-20T01:15:00Z,5634.4,5731.3,13.5
2016-11-20T01:30:00Z,5556.0,5693.44,3.3
2016-11-20T01:45:00Z,5515.2,5644.9,0.31
2016-11-20T02:00:00Z,5458.8,5634.14,14.35
2016-11-20T02:15:00Z,5440.8,5553.7,11.11
2016-11-20T02:30:00Z,5417.6,5523.51,4.8
2016-11-20T02:45:00Z,5365.6,5501.09,3.9
2016-11-20T03:00:00Z,5382.0,5530.37,12.65
2016-11-20T03:15:00Z,5416.4,5527.38,8.41
2016-11-20T03:30:00Z,5379.2,5574.79,7.3
2016-11-20T03:45:00Z,5428.4,5528.06,8.6
2016-11-20T04:00:00Z,5520.0,5667.58,12.74
2016-11-20T04:15:00Z,5524.0,5662.26,9.69
2016-11-20T04:30:00Z,5547.2,5647.06,5.6
2016-11-20T04:45:00Z,5585.2,5668.55,6.91
2016-11-20T05:00:00Z,5577.6,5690.15,3.0
2016-11-20T05:15:00Z,5633.2,5737.98,2.4
2016-11-20T05:30:00Z,5743.6,5772.46,3.0
2016-11-20T05:45:00Z,5872.0,5829.98,7.39
2016-11-20T06:00:00Z,6148.0,6156.05,3.7
2016-11-20T06:15:00Z,6172.8,6192.41,1.94
2016-11-20T06:30:00Z,6273.6,6217.84,4.34
2016-11-20T06:45:00Z,6346.0,6272.93,8.74
2016-11-20T07:00:00Z,6390.0,6431.25,0.7
2016-11-20T07:15:00Z,6471.2,6539.9,6.33
2016-11-20T07:30:00Z,6564.0,6561.61,2.09
2016-11-20T07:45:00Z,6679.6,6613.77,7.6
2016-11-20T08:00:00Z,6761.6,6758.68,3.0
2016-11-20T08:15:00Z,6809.2,6845.18,11.2
2016-11-20T08:30:00Z,6873.2,6860.62,6.74
2016-11-20T08:45:00Z,6972.0,6890.53,7.0
2016-11-20T09:00:00Z,7122.4,6980.91,10.65
2016-11-20T09:15:00Z,7138.4,6995.52,9.79
2016-11-20T09:30:00Z,7180.8,7036.22,7.24
2016-11-20T09:45:00Z,7238.0,7063.83,-0.03
2016-11-20T10:00:00Z,7289.2,7121.65,10.47
2016-11-20T10:15:00Z,7365.6,7101.59,9.08
2016-11-20T10:30:00Z,7262.0,7102.64,5.51
2016-11-20T10:45:00Z,7155.2,7079.49,6.6
2016-11-20T11:00:00Z,7089.2,6976.99,9.0
2016-11-20T11:15:00Z,6940.0,6886.13,8.81
2016-11-20T11:30:00Z,6828.4,6840.14,8.01
2016-11-20T11:45:00Z,6757.2,6790.46,0.08
2016-11-20T12:00:00Z,6705.2,6716.98,9.06
2016-11-20T12:15:00Z,6683.2,6657.55,3.02
2016-11-20T12:30:00Z,6618.8,6633.04,-3.2
2016-11-20T12:45:00Z,6639.2,6592.21,-16.87
2016-11-20T13:00:00Z,6586.8,6547.46,-2.08
2016-11-20T13:15:00Z,6514.8,6512.38,-10.3
2016-11-20T13:30:00Z,6508.8,6464.99,-27.94
2016-11-20T13:45:00Z,6473.2,6452.86,-7.7
2016-11-20T14:00:00Z,6517.2,6488.97,-15.6
2016-11-20T14:15:00Z,6543.6,6484.33,-10.0
2016-11-20T14:30:00Z,6632.0,6477.73,-0.88
2016-11-20T14:45:00Z,6669.6,6487.7,6.47
2016-11-20T15:00:00Z,6739.2,6693.28,2.6
2016-11-20T15:15:00Z,6910.8,6728.74,6.41
2016-11-20T15:30:00Z,7106.4,6776.01,12.39
2016-11-20T15:45:00Z,7228.8,6874.51,20.06
2016-11-20T16:00:00Z,7383.2,7120.72,6.91
2016-11-20T16:15:00Z,7476.4,7271.62,13.91
2016-11-20T16:30:00Z,7508.0,7346.96,18.6
2016-11-20T16:45:00Z,7492.4,7428.62,21.54
2016-11-20T17:00:00Z,7598.4,7546.78,19.1
2016-11-20T17:15:00Z,7562.8,7587.47,17.8
2016-11-20T17:30:00Z,7543.6,7607.81,17.25
2016-11-20T17:45:00Z,7494.0,7601.99,16.17
2016-11-20T18:00:00Z,7360.0,7428.39,17.01
2016-11-20T18:15:00Z,7316.8,7400.31,13.88
2016-11-20T18:30:00Z,7274.8,7387.96,12.87
2016-11-20T18:45:00Z,7245.6,7338.83,12.0
2016-11-20T19:00:00Z,7152.4,7011.32,25.21
2016-11-20T19:15:00Z,7054.8,6928.31,15.68
2016-11-20T19:30:00Z,6983.2,6903.93,13.13
2016-11-20T19:45:00Z,6885.6,6843.13,8.36
2016-11-20T20:00:00Z,6753.6,6662.14,15.9
2016-11-20T20:15:00Z,6683.2,6594.39,14.45
2016-11-20T20:30:00Z,6610.0,6592.31,11.68
2016-11-20T20:45:00Z,6608.0,6587.65,11.71
2016-11-20T21:00:00Z,6808.8,6803.48,18.0
2016-11-20T21:15:00Z,6811.6,6826.01,15.56
2016-11-20T21:30:00Z,6722.4,6786.2,9.99
2016-11-20T21:45:00Z,6636.8,6713.73,5.04
2016-11-20T22:00:00Z,6514.0,6444.23,18.24
2016-11-20T22:15:00Z,6404.0,6349.23,11.35
2016-11-20T22:30:00Z,6301.2,6306.26,5.0
2016-11-20T22:45:00Z,6268.8,6267.36,2.11
2016-11-20T23:00:00Z,6178.8,6474.1,9.54
2016-11-20T23:15:00Z,6103.2,6358.31,4.76
2016-11-20T23:30:00Z,5963.6,6333.16,-0.11
2016-11-20T23:45:00Z,5908.0,6298.59,-11.34
2016-11-21T00:00:00Z,5916.0,6151.7,0.4
2016-11-21T00:15:00Z,5863.6,6105.12,-0.9
2016-11-21T00:30:00Z,5810.8,6085.2,-3.37
2016-11-21T00:45:00Z,5745.6,6062.15,-2.38
2016-11-21T01:00:00Z,5772.0,6002.65,-2.3
2016-11-21T01:15:00Z,5759.2,5979.86,-4.6
2016-11-21T01:30:00Z,5705.2,5956.38,-2.0
2016-11-21T01:45:00Z,5663.6,5938.83,5.99
2016-11-21T02:00:00Z,5696.4,5896.19,-3.57
2016-11-21T02:15:00Z,5660.4,5879.07,-5.09
2016-11-21T02:30:00Z,5630.8,5895.59,1.73
2016-11-21T02:45:00Z,5620.4,5917.52,10.35
2016-11-21T03:00:00Z,5760.0,6026.76,-9.63
2016-11-21T03:15:00Z,5803.6,6052.74,4.7
2016-11-21T03:30:00Z,5898.0,6126.17,12.28
2016-11-21T03:45:00Z,6029.2,6172.15,20.77
2016-11-21T04:00:00Z,6328.4,6673.96,-5.79
2016-11-21T04:15:00Z,6509.2,6747.69,4.13
2016-11-21T04:30:00Z,6710.0,6882.68,19.0
2016-11-21T04:45:00Z,7000.8,7062.31,41.6
2016-11-21T05:00:00Z,7462.8,7749.09,2.06
2016-11-21T05:15:00Z,7810.8,8016.75,21.06
2016-11-21T05:30:00Z,8092.0,8154.71,42.3
2016-11-21T05:45:00Z,8349.6,8278.01,58.9
2016-11-21T06:00:00Z,8641.2,8857.15,27.61
2016-11-21T06:15:00Z,8768.8,8999.51,40.6
2016-11-21T06:30:00Z,8830.0,9082.89,49.2
2016-11-21T06:45:00Z,8872.8,9151.32,53.93
2016-11-21T07:00:00Z,9000.4,9324.69,43.55
2016-11-21T07:15:00Z,8985.2,9394.22,46.73
2016-11-21T07:30:00Z,9024.0,9431.6,41.39
2016-11-21T07:45:00Z,9004.8,9450.52,42.27
2016-11-21T08:00:00Z,8864.8,9460.66,43.75
2016-11-21T08:15:00Z,8900.8,9496.62,42.92
2016-11-21T08:30:00Z,8906.0,9508.66,39.88
2016-11-21T08:45:00Z,8858.0,9507.5,39.84
2016-11-21T09:00:00Z,8893.2,9531.79,42.27
2016-11-21T09:15:00Z,8950.4,9536.24,42.2
2016-11-21T09:30:00Z,8950.8,9568.16,39.08
2016-11-21T09:45:00Z,8952.0,9590.95,41.61
2016-11-21T10:00:00Z,8966.0,9573.43,40.63
2016-11-21T10:15:00Z,8987.2,9585.06,44.5
2016-11-21T10:30:00Z,8980.0,9581.99,40.8
2016-11-21T10:45:00Z,8917.6,9562.67,43.0
2016-11-21T11:00:00Z,8890.8,9427.91,44.02
2016-11-21T11:15:00Z,8792.8,9367.41,41.6
2016-11-21T11:30:00Z,8753.2,9348.48,40.18
2016-11-21T11:45:00Z,8700.4,9331.93,42.56
2016-11-21T12:00:00Z,8710.8,9358.33,46.0
2016-11-21T12:15:00Z,8744.8,9349.44,42.8
2016-11-21T12:30:00Z,8684.8,9323.54,40.9
2016-11-21T12:45:00Z,8657.2,9307.05,37.0
2016-11-21T13:00:00Z,8678.4,9243.36,42.4
2016-11-21T13:15:00Z,8736.0,9242.47,39.9
2016-11-21T13:30:00Z,8754.0,9206.63,41.71
2016-11-21T13:45:00Z,8776.4,9212.08,43.01
2016-11-21T14:00:00Z,8818.8,9210.57,41.52
2016-11-21T14:15:00Z,8851.2,9221.0,43.2
2016-11-21T14:30:00Z,8874.8,9202.23,46.26
2016-11-21T14:45:00Z,8932.4,9216.85,49.41
2016-11-21T15:00:00Z,9020.4,9335.21,41.84
2016-11-21T15:15:00Z,9157.6,9357.6,44.6
2016-11-21T15:30:00Z,9277.2,9363.02,48.25
2016-11-21T15:45:00Z,9412.8,9417.54,52.74
2016-11-21T16:00:00Z,9378.8,9572.22,46.47
2016-11-21T16:15:00Z,9473.6,9663.95,49.0
2016-11-21T16:30:00Z,9509.2,9714.71,54.01
2016-11-21T16:45:00Z,9477.6,9746.1,49.59
2016-11-21T17:00:00Z,9396.4,9730.64,52.11
2016-11-21T17:15:00Z,9356.0,9731.8,45.15
2016-11-21T17:30:00Z,9312.8,9711.06,46.33
2016-11-21T17:45:00Z,9221.2,9680.37,44.0
2016-11-21T18:00:00Z,8925.2,9393.67,54.39
2016-11-21T18:15:00Z,8773.2,9310.75,47.17
2016-11-21T18:30:00Z,8588.8,9248.28,42.72
2016-11-21T18:45:00Z,8474.0,9163.05,37.0
2016-11-21T19:00:00Z,8320.4,8617.27,56.74
2016-11-21T19:15:00Z,8176.0,8504.23,48.4
2016-11-21T19:30:00Z,8037.6,8426.68,37.03
2016-11-21T19:45:00Z,7942.0,8354.14,30.03
2016-11-21T20:00:00Z,7762.0,8002.27,47.73
2016-11-21T20:15:00Z,7604.8,7891.52,40.0
2016-11-21T20:30:00Z,7418.4,7809.89,32.19
2016-11-21T20:45:00Z,7292.0,7723.66,26.34
2016-11-21T21:00:00Z,7406.0,7758.05,46.0
2016-11-21T21:15:00Z,7388.0,7710.01,38.86
2016-11-21T21:30:00Z,7222.0,7625.02,30.88
2016-11-21T21:45:00Z,7105.6,7558.51,22.81
2016-11-21T22:00:00Z,6986.0,7274.34,44.72
2016-11-21T22:15:00Z,6824.0,7166.97,35.85
2016-11-21T22:30:00Z,6672.8,7109.5,28.15
2016-11-21T22:45:00Z,6621.2,7074.24,19.28
2016-11-21T23:00:00Z,6693.2,6866.24,28.89
2016-11-21T23:15:00Z,6558.8,6768.95,25.0
2016-11-21T23:30:00Z,6467.6,6735.98,22.42
2016-11-21T23:45:00Z,6395.6,6697.04,18.0
2016-11-22T00:00:00Z,6351.6,6517.95,27.02
2016-11-22T00:15:00Z,6230.8,6477.97,22.8
2016-11-22T00:30:00Z,6177.2,6452.8,19.86
2016-11-22T00:45:00Z,6128.8,6424.08,16.7
2016-11-22T01:00:00Z,6151.2,6364.64,21.8
2016-11-22T01:15:00Z,6134.8,6338.38,21.2
2016-11-22T01:30:00Z,6032.0,6309.2,21.83
2016-11-22T01:45:00Z,5964.4,6282.8,21.14
2016-11-22T02:00:00Z,6014.4,6235.81,18.89
2016-11-22T02:15:00Z,6027.6,6193.92,20.54
2016-11-22T02:30:00Z,5921.6,6194.04,20.06
2016-11-22T02:45:00Z,5922.8,6207.12,24.53
2016-11-22T03:00:00Z,5982.0,6282.91,15.5
2016-11-22T03:15:00Z,6062.8,6310.17,20.68
2016-11-22T03:30:00Z,6175.6,6377.6,25.37
2016-11-22T03:45:00Z,6254.4,6415.73,31.9
2016-11-22T04:00:00Z,6548.4,6873.99,12.1
2016-11-22T04:15:00Z,6711.2,6948.11,19.8
2016-11-22T04:30:00Z,6905.6,7074.37,31.53
2016-11-22T04:45:00Z,7184.4,7222.94,43.47
2016-11-22T05:00:00Z,7558.0,7890.12,8.74
2016-11-22T05:15:00Z,7883.6,8108.2,25.4
2016-11-22T05:30:00Z,8217.2,8254.59,46.68
2016-11-22T05:45:00Z,8438.0,8408.72,60.02
2016-11-22T06:00:00Z,8756.4,8929.58,27.39
2016-11-22T06:15:00Z,8869.6,9076.44,38.86
2016-11-22T06:30:00Z,8926.8,9160.14,51.7
2016-11-22T06:45:00Z,8998.8,9219.06,54.0
2016-11-22T07:00:00Z,9119.6,9393.81,47.3
2016-11-22T07:15:00Z,9160.0,9452.41,45.82
2016-11-22T07:30:00Z,9120.8,9483.88,40.11
2016-11-22T07:45:00Z,9094.8,9490.3,38.54
2016-11-22T08:00:00Z,9032.4,9482.78,45.81
2016-11-22T08:15:00Z,9022.4,9517.26,41.0
2016-11-22T08:30:00Z,9028.0,9521.19,38.17
2016-11-22T08:45:00Z,9053.2,9513.28,37.53
2016-11-22T09:00:00Z,9046.0,9536.5,43.76
2016-11-22T09:15:00Z,9006.0,9521.43,38.9
2016-11-22T09:30:00Z,9001.6,9545.07,39.6
2016-11-22T09:45:00Z,8995.6,9551.95,41.44
2016-11-22T10:00:00Z,8984.0,9549.23,39.0
2016-11-22T10:15:00Z,9006.4,9534.97,39.09
2016-11-22T10:30:00Z,9006.4,9528.42,40.69
2016-11-22T10:45:00Z,8954.4,9518.19,44.43
2016-11-22T11:00:00Z,8872.4,9359.13,39.22
2016-11-22T11:15:00Z,8813.6,9291.72,38.61
2016-11-22T11:30:00Z,8721.6,9270.12,43.06
2016-11-22T11:45:00Z,8739.2,9258.72,46.45
2016-11-22T12:00:00Z,8846.0,9285.57,40.92
2016-11-22T12:15:00Z,8832.8,9258.6,41.61
2016-11-22T12:30:00Z,8774.8,9245.25,43.0
2016-11-22T12:45:00Z,8748.0,9215.49,44.04
2016-11-22T13:00:00Z,8714.8,9172.65,39.29
2016-11-22T13:15:00Z,8733.2,9171.9,44.3
2016-11-22T13:30:00Z,8686.4,9140.13,49.39
2016-11-22T13:45:00Z,8658.4,9140.71,51.41
2016-11-22T14:00:00Z,8690.4,9162.34,42.7
2016-11-22T14:15:00Z,8690.4,9172.42,49.0
2016-11-22T14:30:00Z,8799.6,9149.76,52.91
2016-11-22T14:45:00Z,8862.8,9166.33,55.63
2016-11-22T15:00:00Z,8930.8,9235.97,48.9
2016-11-22T15:15:00Z,9086.0,9253.87,51.15
2016-11-22T15:30:00Z,9286.0,9270.91,56.43
2016-11-22T15:45:00Z,9369.2,9342.06,59.74
2016-11-22T16:00:00Z,9435.2,9503.96,51.64
2016-11-22T16:15:00Z,9452.4,9598.04,59.82
2016-11-22T16:30:00Z,9467.2,9654.06,61.84
2016-11-22T16:45:00Z,9452.0,9685.4,58.4
2016-11-22T17:00:00Z,9327.6,9691.44,58.41
2016-11-22T17:15:00Z,9289.2,9675.56,54.62
2016-11-22T17:30:00Z,9215.6,9654.65,55.2
2016-11-22T17:45:00Z,9108.0,9615.18,50.63
2016-11-22T18:00:00Z,8880.4,9384.62,59.91
2016-11-22T18:15:00Z,8758.8,9301.4,55.72
2016-11-22T18:30:00Z,8626.4,9222.16,48.1
2016-11-22T18:45:00Z,8538.4,9130.52,42.71
2016-11-22T19:00:00Z,8459.6,8623.22,61.63
2016-11-22T19:15:00Z,8307.6,8505.47,55.7
2016-11-22T19:30:00Z,8160.4,8456.44,44.01
2016-11-22T19:45:00Z,8027.2,8359.2,33.29
2016-11-22T20:00:00Z,7893.2,8012.04,52.3
2016-11-22T20:15:00Z,7792.8,7875.55,51.3
2016-11-22T20:30:00Z,7654.0,7790.81,40.18
2016-11-22T20:45:00Z,7498.4,7697.39,30.8
2016-11-22T21:00:00Z,7612.4,7713.68,50.69
2016-11-22T21:15:00Z,7532.8,7672.02,46.31
2016-11-22T21:30:00Z,7412.4,7594.98,35.68
2016-11-22T21:45:00Z,7307.2,7526.92,27.6
2016-11-22T22:00:00Z,7082.4,7247.71,47.64
2016-11-22T22:15:00Z,6967.6,7129.55,41.2
2016-11-22T22:30:00Z,6822.0,7052.38,31.08
2016-11-22T22:45:00Z,6671.2,7014.61,23.1
2016-11-22T23:00:00Z,6708.8,6918.11,44.34
2016-11-22T23:15:00Z,6578.8,6813.72,35.99
2016-11-22T23:30:00Z,6441.6,6776.26,31.5
2016-11-22T23:45:00Z,6335.2,6723.47,25.21
2016-11-23T00:00:00Z,6348.0,6574.23,38.6
2016-11-23T00:15:00Z,6270.4,6518.53,36.33
2016-11-23T00:30:00Z,6168.0,6490.59,32.22
2016-11-23T00:45:00Z,6109.2,6454.89,27.82
2016-11-23T01:00:00Z,6114.8,6413.07,32.0
2016-11-23T01:15:00Z,6069.2,6383.01,31.48
2016-11-23T01:30:00Z,6058.0,6351.79,32.59
2016-11-23T01:45:00Z,6037.2,6320.96,33.58
2016-11-23T02:00:00Z,6030.4,6272.49,29.11
2016-11-23T02:15:00Z,5990.8,6236.1,28.96
2016-11-23T02:30:00Z,5979.6,6235.92,33.8
2016-11-23T02:45:00Z,5985.2,6249.75,36.61
2016-11-23T03:00:00Z,6100.8,6343.89,23.79
2016-11-23T03:15:00Z,6114.0,6373.22,29.99
2016-11-23T03:30:00Z,6198.4,6436.81,35.05
2016-11-23T03:45:00Z,6310.4,6490.41,39.88
2016-11-23T04:00:00Z,6582.4,6930.87,20.3
2016-11-23T04:15:00Z,6800.4,7013.32,28.5
2016-11-23T04:30:00Z,6984.4,7137.0,41.97
2016-11-23T04:45:00Z,7246.8,7295.42,54.0
2016-11-23T05:00:00Z,7618.8,7926.11,11.68
2016-11-23T05:15:00Z,7929.6,8158.52,36.98
2016-11-23T05:30:00Z,8222.8,8311.19,55.48
2016-11-23T05:45:00Z,8440.0,8471.26,66.7
2016-11-23T06:00:00Z,8776.0,8983.54,37.74
2016-11-23T06:15:00Z,8888.0,9125.04,55.32
2016-11-23T06:30:00Z,8990.8,9197.03,60.04
2016-11-23T06:45:00Z,9052.8,9253.92,62.2
2016-11-23T07:00:00Z,9169.6,9395.84,58.02
2016-11-23T07:15:00Z,9196.4,9448.29,58.0
2016-11-23T07:30:00Z,9203.6,9473.44,56.31
2016-11-23T07:45:00Z,9171.2,9474.59,49.18
2016-11-23T08:00:00Z,9127.6,9467.03,57.02
2016-11-23T08:15:00Z,9121.6,9495.58,54.57
2016-11-23T08:30:00Z,9173.2,9499.66,52.09
2016-11-23T08:45:00Z,9186.0,9490.74,46.14
2016-11-23T09:00:00Z,9185.2,9503.56,52.97
2016-11-23T09:15:00Z,9187.6,9487.33,50.68
2016-11-23T09:30:00Z,9200.4,9510.75,50.07
2016-11-23T09:45:00Z,9198.8,9514.71,45.87
2016-11-23T10:00:00Z,9222.0,9500.72,50.3
2016-11-23T10:15:00Z,9243.6,9491.05,51.3
2016-11-23T10:30:00Z,9250.8,9480.25,49.21
2016-11-23T10:45:00Z,9276.0,9466.89,48.21
2016-11-23T11:00:00Z,9152.0,9309.13,47.43
2016-11-23T11:15:00Z,9066.0,9231.19,45.48
2016-11-23T11:30:00Z,9016.0,9208.18,46.61
2016-11-23T11:45:00Z,9022.8,9197.78,47.03
2016-11-23T12:00:00Z,9079.6,9209.99,50.29
2016-11-23T12:15:00Z,9088.0,9179.6,48.67
2016-11-23T12:30:00Z,9066.0,9165.94,47.86
2016-11-23T12:45:00Z,9024.4,9130.19,45.34
2016-11-23T13:00:00Z,8984.0,9086.27,42.0
2016-11-23T13:15:00Z,9004.8,9085.35,47.56
2016-11-23T13:30:00Z,9017.6,9055.44,49.48
2016-11-23T13:45:00Z,8968.4,9050.88,54.58
2016-11-23T14:00:00Z,8990.4,9062.57,46.93
2016-11-23T14:15:00Z,9064.0,9071.17,50.96
2016-11-23T14:30:00Z,9059.6,9050.35,55.33
2016-11-23T14:45:00Z,9102.8,9064.48,61.4
2016-11-23T15:00:00Z,9190.0,9134.83,49.15
2016-11-23T15:15:00Z,9353.6,9152.84,53.22
2016-11-23T15:30:00Z,9478.4,9172.68,55.93
2016-11-23T15:45:00Z,9568.0,9246.55,61.7
2016-11-23T16:00:00Z,9598.0,9414.83,58.96
2016-11-23T16:15:00Z,9635.2,9524.54,61.2
2016-11-23T16:30:00Z,9658.4,9592.27,64.02
2016-11-23T16:45:00Z,9602.0,9632.26,63.65
2016-11-23T17:00:00Z,9462.8,9654.71,59.17
2016-11-23T17:15:00Z,9375.6,9647.65,56.94
2016-11-23T17:30:00Z,9332.0,9633.56,55.99
