date,hour_of_the_week0,hour_of_the_week1,hour_of_the_day0,hour_of_the_day1,week_of_the_year0,week_of_the_year1,is_christmas_time,is_workday_context,is_holiday_context,is_previous_day_workday,is_next_day_workday,OT
2017-08-14 22:00:00+00:00,-0.8660254037844376,-0.5000000000000018,-0.2697967711570252,0.962917287347799,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,5494.46
2017-08-14 23:00:00+00:00,-0.8660254037844403,0.4999999999999971,-2.4492935982947064e-16,1.0,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,5241.54
2017-08-15 00:00:00+00:00,-9.797174393178826e-16,1.0,0.0,1.0,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,4997.98
2017-08-15 01:00:00+00:00,0.8660254037844393,0.49999999999999883,0.2697967711570243,0.9629172873477994,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,4995.62
2017-08-15 02:00:00+00:00,0.8660254037844386,-0.5000000000000001,0.5195839500354336,0.8544194045464886,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,4992.84
2017-08-15 03:00:00+00:00,1.102182119232618e-15,-1.0,0.730835964278124,0.6825531432186541,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,5308.78
2017-08-15 04:00:00+00:00,-0.8660254037844375,-0.500000000000002,0.8878852184023752,0.4600650377311522,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,6069.98
2017-08-15 05:00:00+00:00,-0.8660254037844386,0.5,0.9790840876823229,0.20345601305263375,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,6851.98
2017-08-15 06:00:00+00:00,-4.777360477947854e-15,1.0,0.9976687691905392,-0.06824241336467088,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7547.06
2017-08-15 07:00:00+00:00,0.8660254037844374,0.5000000000000021,0.9422609221188205,-0.33487961217098616,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7661.94
2017-08-15 08:00:00+00:00,0.8660254037844405,-0.49999999999999684,0.8169698930104421,-0.5766803221148671,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8037.38
